MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None
20051025,Combine,1,2005-10-25,2005-10-31,59.76,29.69,9.38,2.19,0.00,40.24
20051018,Combine,1,2005-10-18,2005-10-24,57.41,28.77,8.65,2.18,0.00,42.59
20051011,Combine,1,2005-10-11,2005-10-17,58.56,30.01,10.38,2.34,0.00,41.44
20051004,Combine,1,2005-10-04,2005-10-10,62.08,32.10,10.08,2.25,0.00,37.92
20050927,Combine,1,2005-09-27,2005-10-03,62.49,33.31,11.40,2.22,0.00,37.51
20050920,Combine,1,2005-09-20,2005-09-26,62.28,33.90,12.64,2.58,0.00,37.72
20050913,Combine,1,2005-09-13,2005-09-19,65.76,36.05,14.40,3.07,0.00,34.24
20050906,Combine,1,2005-09-06,2005-09-12,65.24,35.15,14.09,2.55,0.00,34.76
20050830,Combine,1,2005-08-30,2005-09-05,63.74,33.86,13.51,1.64,0.00,36.26
20050823,Combine,1,2005-08-23,2005-08-29,65.15,36.25,13.46,1.64,0.00,34.85
20050816,Combine,1,2005-08-16,2005-08-22,69.73,39.01,15.12,2.26,0.00,30.27
20050809,Combine,1,2005-08-09,2005-08-15,80.91,44.76,19.60,4.28,0.00,19.09
20050802,Combine,1,2005-08-02,2005-08-08,80.54,48.67,21.49,4.48,0.00,19.46
20050726,Combine,1,2005-07-26,2005-08-01,79.73,48.28,20.14,4.60,0.00,20.27
20050719,Combine,1,2005-07-19,2005-07-25,70.39,44.40,16.98,2.83,0.00,29.61
20050712,Combine,1,2005-07-12,2005-07-18,61.46,39.89,15.60,2.16,0.00,38.54
20050705,Combine,1,2005-07-05,2005-07-11,60.13,42.07,16.79,2.61,0.00,39.87
20050628,Combine,1,2005-06-28,2005-07-04,62.11,42.59,16.52,0.19,0.00,37.89
20050621,Combine,1,2005-06-21,2005-06-27,59.41,41.06,12.99,0.00,0.00,40.59
20050614,Combine,1,2005-06-14,2005-06-20,62.31,45.97,13.15,1.82,0.00,37.69
20050607,Combine,1,2005-06-07,2005-06-13,72.12,54.24,18.19,2.58,0.00,27.88
20050531,Combine,1,2005-05-31,2005-06-06,73.50,49.43,24.06,5.49,0.00,26.50
20050524,Combine,1,2005-05-24,2005-05-30,72.11,46.86,24.44,5.49,0.00,27.89
20050517,Combine,1,2005-05-17,2005-05-23,63.08,43.96,23.90,5.49,0.00,36.92
20050510,Combine,1,2005-05-10,2005-05-16,78.43,47.68,31.66,9.12,0.00,21.57
20050503,Combine,1,2005-05-03,2005-05-09,65.57,44.51,30.26,11.96,0.97,34.43
20050426,Combine,1,2005-04-26,2005-05-02,59.18,44.71,30.46,12.36,1.20,40.82
20050419,Combine,1,2005-04-19,2005-04-25,57.51,45.49,32.16,15.42,2.72,42.49
20050412,Combine,1,2005-04-12,2005-04-18,57.45,45.59,33.43,14.83,2.53,42.55
20050405,Combine,1,2005-04-05,2005-04-11,61.83,46.95,35.09,15.17,2.67,38.17
20050329,Combine,1,2005-03-29,2005-04-04,61.98,47.26,34.58,15.60,2.88,38.02
20050322,Combine,1,2005-03-22,2005-03-28,62.77,47.79,36.44,18.38,3.07,37.23
20050315,Combine,1,2005-03-15,2005-03-21,62.77,47.79,36.44,18.38,3.07,37.23
20050308,Combine,1,2005-03-08,2005-03-14,62.76,47.79,36.44,14.00,2.24,37.24
20050301,Combine,1,2005-03-01,2005-03-07,62.14,47.79,35.22,13.85,2.21,37.86
20050222,Combine,1,2005-02-22,2005-02-28,61.98,46.66,33.67,13.85,2.13,38.02
20050215,Combine,1,2005-02-15,2005-02-21,60.90,46.31,30.33,13.60,2.13,39.10
20050208,Combine,1,2005-02-08,2005-02-14,59.76,44.23,26.43,12.31,2.13,40.24
20050201,Combine,1,2005-02-01,2005-02-07,60.50,44.74,24.42,9.16,1.70,39.50
20050125,Combine,1,2005-01-25,2005-01-31,60.50,35.18,21.04,9.16,1.70,39.50
20050118,Combine,1,2005-01-18,2005-01-24,60.00,33.78,20.59,8.50,1.70,40.00
20050111,Combine,1,2005-01-11,2005-01-17,60.83,33.95,20.59,8.50,1.78,39.17
20050104,Combine,1,2005-01-04,2005-01-10,51.74,34.04,20.79,8.49,1.78,48.26
20041228,Combine,1,2004-12-28,2005-01-03,51.74,34.04,20.79,8.76,2.34,48.26
20041221,Combine,1,2004-12-21,2004-12-27,50.65,34.04,20.36,8.59,2.34,49.35
20041214,Combine,1,2004-12-14,2004-12-20,47.54,33.09,18.61,8.29,2.25,52.46
20041207,Combine,1,2004-12-07,2004-12-13,49.87,33.01,19.13,8.79,2.39,50.13
20041130,Combine,1,2004-11-30,2004-12-06,49.51,32.81,19.13,8.79,2.39,50.49
20041123,Combine,1,2004-11-23,2004-11-29,50.02,34.39,20.03,9.77,2.39,49.98
20041116,Combine,1,2004-11-16,2004-11-22,48.48,34.39,20.03,9.77,2.39,51.52
20041109,Combine,1,2004-11-09,2004-11-15,49.22,34.39,20.14,9.77,2.39,50.78
20041102,Combine,1,2004-11-02,2004-11-08,49.03,34.51,20.24,9.82,2.39,50.97
20041026,Combine,1,2004-10-26,2004-11-01,52.11,35.31,20.55,9.83,2.39,47.89
20041019,Combine,1,2004-10-19,2004-10-25,54.32,35.45,20.45,9.81,2.39,45.68
20041012,Combine,1,2004-10-12,2004-10-18,57.04,36.25,22.02,9.90,2.50,42.96
20041005,Combine,1,2004-10-05,2004-10-11,59.46,37.67,22.02,9.90,2.27,40.54
20040928,Combine,1,2004-09-28,2004-10-04,50.09,35.51,22.03,10.38,2.27,49.91
20040921,Combine,1,2004-09-21,2004-09-27,53.49,36.18,22.65,10.43,2.27,46.51
20040914,Combine,1,2004-09-14,2004-09-20,53.47,37.17,23.33,10.43,2.40,46.53
20040907,Combine,1,2004-09-07,2004-09-13,49.93,37.46,24.03,12.00,3.26,50.07
20040831,Combine,1,2004-08-31,2004-09-06,50.81,38.17,24.84,13.68,3.26,49.19
20040824,Combine,1,2004-08-24,2004-08-30,56.19,40.71,25.20,13.78,3.35,43.81
20040817,Combine,1,2004-08-17,2004-08-23,62.79,44.07,27.03,14.47,3.42,37.21
20040810,Combine,1,2004-08-10,2004-08-16,60.58,42.70,26.16,12.85,3.42,39.42
20040803,Combine,1,2004-08-03,2004-08-09,63.67,44.62,28.36,13.42,3.83,36.33
20040727,Combine,1,2004-07-27,2004-08-02,60.60,43.33,27.49,12.85,3.83,39.40
20040720,Combine,1,2004-07-20,2004-07-26,65.01,44.23,29.15,12.94,3.94,34.99
20040713,Combine,1,2004-07-13,2004-07-19,62.15,44.20,29.15,12.94,2.94,37.85
20040706,Combine,1,2004-07-06,2004-07-12,60.35,44.07,29.14,12.94,2.94,39.65
20040629,Combine,1,2004-06-29,2004-07-05,60.39,43.67,30.29,14.02,2.95,39.61
20040622,Combine,1,2004-06-22,2004-06-28,58.74,45.96,31.68,14.04,2.95,41.26
20040615,Combine,1,2004-06-15,2004-06-21,63.88,50.76,34.37,18.80,3.10,36.12
20040608,Combine,1,2004-06-08,2004-06-14,67.74,52.60,34.86,19.15,1.85,32.26
20040601,Combine,1,2004-06-01,2004-06-07,68.71,53.17,35.54,19.89,2.65,31.29
20040525,Combine,1,2004-05-25,2004-05-31,71.28,55.20,35.91,20.36,2.65,28.72
20040518,Combine,1,2004-05-18,2004-05-24,72.36,53.08,36.99,21.29,3.70,27.64
20040511,Combine,1,2004-05-11,2004-05-17,73.09,54.31,38.99,22.01,3.67,26.91
20040504,Combine,1,2004-05-04,2004-05-10,69.94,54.64,38.64,21.38,3.65,30.06
20040427,Combine,1,2004-04-27,2004-05-03,70.29,54.69,37.27,17.63,2.77,29.71
20040420,Combine,1,2004-04-20,2004-04-26,73.63,55.12,38.21,18.89,2.77,26.37
20040413,Combine,1,2004-04-13,2004-04-19,68.13,51.97,36.81,17.78,2.70,31.87
20040406,Combine,1,2004-04-06,2004-04-12,68.83,51.91,36.93,16.95,2.00,31.17
20040330,Combine,1,2004-03-30,2004-04-05,68.16,51.88,37.05,16.88,2.00,31.84
20040323,Combine,1,2004-03-23,2004-03-29,68.44,52.08,37.04,16.85,2.00,31.56
20040316,Combine,1,2004-03-16,2004-03-22,67.96,49.72,36.70,17.37,2.00,32.04
20040309,Combine,1,2004-03-09,2004-03-15,68.72,50.69,37.41,17.78,2.00,31.28
20040302,Combine,1,2004-03-02,2004-03-08,74.34,53.33,38.32,18.79,2.14,25.66
20040224,Combine,1,2004-02-24,2004-03-01,74.48,56.49,40.29,20.51,2.79,25.52
20040217,Combine,1,2004-02-17,2004-02-23,74.47,56.71,40.29,20.41,2.79,25.53
20040210,Combine,1,2004-02-10,2004-02-16,74.39,56.13,39.72,20.41,2.79,25.61
20040203,Combine,1,2004-02-03,2004-02-09,74.87,56.74,39.76,20.68,3.29,25.13
20040127,Combine,1,2004-01-27,2004-02-02,74.87,57.76,39.98,20.82,3.47,25.13
20040120,Combine,1,2004-01-20,2004-01-26,75.05,59.18,40.02,20.82,3.47,24.95
20040113,Combine,1,2004-01-13,2004-01-19,77.10,59.70,39.80,19.98,3.49,22.90
20040106,Combine,1,2004-01-06,2004-01-12,77.42,64.85,42.47,20.44,4.74,22.58
20031230,Combine,1,2003-12-30,2004-01-05,77.11,65.40,45.47,21.15,5.70,22.89
20031223,Combine,1,2003-12-23,2003-12-29,77.81,66.48,46.90,20.80,6.37,22.19
20031216,Combine,1,2003-12-16,2003-12-22,77.72,67.19,47.70,21.25,6.41,22.28
20031209,Combine,1,2003-12-09,2003-12-15,79.71,68.07,48.77,20.46,6.27,20.29
20031202,Combine,1,2003-12-02,2003-12-08,79.91,67.09,47.84,20.76,6.40,20.09
20031125,Combine,1,2003-11-25,2003-12-01,80.24,67.72,47.56,21.69,6.40,19.76
20031118,Combine,1,2003-11-18,2003-11-24,81.97,68.32,47.66,22.16,6.22,18.03
20031111,Combine,1,2003-11-11,2003-11-17,81.80,68.39,48.09,24.66,6.45,18.20
20031104,Combine,1,2003-11-04,2003-11-10,81.42,67.17,47.07,23.87,4.63,18.58
20031028,Combine,1,2003-10-28,2003-11-03,81.53,67.21,49.31,23.10,4.59,18.47
20031021,Combine,1,2003-10-21,2003-10-27,80.37,65.22,49.15,22.52,4.52,19.63
20031014,Combine,1,2003-10-14,2003-10-20,80.70,66.19,49.20,22.91,4.29,19.30
20031007,Combine,1,2003-10-07,2003-10-13,84.41,69.54,48.80,22.18,4.51,15.59
20030930,Combine,1,2003-09-30,2003-10-06,87.32,68.25,48.36,21.89,4.43,12.68
20030923,Combine,1,2003-09-23,2003-09-29,86.85,69.12,48.44,21.88,4.43,13.15
20030916,Combine,1,2003-09-16,2003-09-22,86.52,68.83,49.32,23.03,4.84,13.48
20030909,Combine,1,2003-09-09,2003-09-15,93.06,79.06,56.62,28.13,4.60,6.94
20030902,Combine,1,2003-09-02,2003-09-08,93.24,79.34,52.10,25.59,3.69,6.76
20030826,Combine,1,2003-08-26,2003-09-01,99.61,86.85,57.99,28.10,3.49,0.39
20030819,Combine,1,2003-08-19,2003-08-25,94.25,79.67,49.80,24.46,3.41,5.75
20030812,Combine,1,2003-08-12,2003-08-18,88.99,77.84,45.42,16.63,2.70,11.01
20030805,Combine,1,2003-08-05,2003-08-11,87.24,78.46,41.25,15.54,2.63,12.76
20030729,Combine,1,2003-07-29,2003-08-04,85.43,79.05,41.39,15.51,2.82,14.57
20030722,Combine,1,2003-07-22,2003-07-28,83.10,59.97,31.22,14.10,1.86,16.90
20030715,Combine,1,2003-07-15,2003-07-21,79.55,37.75,24.90,9.19,0.56,20.45
20030708,Combine,1,2003-07-08,2003-07-14,61.59,31.67,21.48,8.16,0.59,38.41
20030701,Combine,1,2003-07-01,2003-07-07,57.93,30.84,20.46,7.80,0.50,42.07
20030624,Combine,1,2003-06-24,2003-06-30,56.39,38.90,21.61,7.66,0.47,43.61
20030617,Combine,1,2003-06-17,2003-06-23,61.87,39.35,22.60,8.43,0.47,38.13
20030610,Combine,1,2003-06-10,2003-06-16,62.53,41.45,23.84,8.41,0.48,37.47
20030603,Combine,1,2003-06-03,2003-06-09,64.94,44.46,24.34,8.07,0.31,35.06
20030527,Combine,1,2003-05-27,2003-06-02,63.07,44.76,24.67,8.89,0.33,36.93
20030520,Combine,1,2003-05-20,2003-05-26,62.38,45.55,25.08,8.62,0.33,37.62
20030513,Combine,1,2003-05-13,2003-05-19,65.85,49.51,26.11,9.88,0.35,34.15
20030506,Combine,1,2003-05-06,2003-05-12,69.66,57.09,33.55,12.56,0.00,30.34
20030429,Combine,1,2003-04-29,2003-05-05,78.27,58.78,44.06,19.15,0.00,21.73
20030422,Combine,1,2003-04-22,2003-04-28,78.90,58.20,42.61,20.13,0.00,21.10
20030415,Combine,1,2003-04-15,2003-04-21,80.96,59.20,42.66,20.60,0.00,19.04
20030408,Combine,1,2003-04-08,2003-04-14,71.18,58.05,42.92,21.06,0.00,28.82
20030401,Combine,1,2003-04-01,2003-04-07,73.02,61.72,47.10,23.71,1.16,26.98
20030325,Combine,1,2003-03-25,2003-03-31,72.72,62.20,49.43,26.85,1.15,27.28
20030318,Combine,1,2003-03-18,2003-03-24,75.41,63.72,52.91,32.62,2.03,24.59
20030311,Combine,1,2003-03-11,2003-03-17,84.88,63.08,53.10,32.65,2.01,15.12
20030304,Combine,1,2003-03-04,2003-03-10,82.67,63.66,53.83,34.21,2.87,17.33
20030225,Combine,1,2003-02-25,2003-03-03,82.69,62.99,52.04,31.14,2.23,17.31
20030218,Combine,1,2003-02-18,2003-02-24,84.94,64.72,51.73,31.52,2.28,15.06
20030211,Combine,1,2003-02-11,2003-02-17,86.96,68.14,53.37,31.60,2.30,13.04
20030204,Combine,1,2003-02-04,2003-02-10,83.99,67.99,53.14,31.70,2.17,16.01
20030128,Combine,1,2003-01-28,2003-02-03,84.24,69.44,55.94,32.36,2.98,15.76
20030121,Combine,1,2003-01-21,2003-01-27,83.85,69.17,56.00,32.79,2.87,16.15
20030114,Combine,1,2003-01-14,2003-01-20,81.65,68.17,54.81,32.78,3.20,18.35
20030107,Combine,1,2003-01-07,2003-01-13,81.91,65.39,51.95,28.76,2.53,18.09
20021231,Combine,1,2002-12-31,2003-01-06,81.44,64.36,50.59,25.59,1.33,18.56
20021224,Combine,1,2002-12-24,2002-12-30,82.07,65.03,49.46,24.21,1.32,17.93
20021217,Combine,1,2002-12-17,2002-12-23,82.81,65.81,49.39,24.28,1.24,17.19
20021210,Combine,1,2002-12-10,2002-12-16,83.84,64.74,49.28,24.00,1.27,16.16
20021203,Combine,1,2002-12-03,2002-12-09,82.21,63.60,47.26,22.71,1.32,17.79
20021126,Combine,1,2002-11-26,2002-12-02,81.08,61.05,45.78,22.79,1.31,18.92
20021119,Combine,1,2002-11-19,2002-11-25,79.30,60.98,45.64,22.98,1.40,20.70
20021112,Combine,1,2002-11-12,2002-11-18,77.82,60.51,45.77,23.02,1.32,22.18
20021105,Combine,1,2002-11-05,2002-11-11,77.76,61.82,43.85,23.14,1.42,22.24
20021029,Combine,1,2002-10-29,2002-11-04,75.08,56.11,43.13,23.77,1.41,24.92
20021022,Combine,1,2002-10-22,2002-10-28,79.02,57.59,43.82,24.52,1.49,20.98
20021015,Combine,1,2002-10-15,2002-10-21,79.96,57.58,43.88,24.15,1.52,20.04
20021008,Combine,1,2002-10-08,2002-10-14,82.92,56.04,41.81,22.67,1.49,17.08
20021001,Combine,1,2002-10-01,2002-10-07,85.73,54.83,43.51,25.23,4.51,14.27
20020924,Combine,1,2002-09-24,2002-09-30,71.60,54.75,40.12,25.32,4.66,28.40
20020917,Combine,1,2002-09-17,2002-09-23,72.92,54.47,40.67,25.74,5.17,27.08
20020910,Combine,1,2002-09-10,2002-09-16,73.48,54.72,40.79,26.86,5.19,26.52
20020903,Combine,1,2002-09-03,2002-09-09,70.46,52.19,42.42,28.99,7.82,29.54
20020827,Combine,1,2002-08-27,2002-09-02,65.86,52.74,42.96,31.91,9.15,34.14
20020820,Combine,1,2002-08-20,2002-08-26,66.85,54.11,44.87,32.67,9.65,33.15
20020813,Combine,1,2002-08-13,2002-08-19,70.77,55.29,45.13,32.99,9.72,29.23
20020806,Combine,1,2002-08-06,2002-08-12,72.80,59.95,48.84,33.65,9.75,27.20
20020730,Combine,1,2002-07-30,2002-08-05,72.22,58.43,46.30,32.00,7.02,27.78
20020723,Combine,1,2002-07-23,2002-07-29,71.57,56.58,45.08,22.81,4.83,28.43
20020716,Combine,1,2002-07-16,2002-07-22,65.56,51.28,39.17,17.87,4.28,34.44
20020709,Combine,1,2002-07-09,2002-07-15,61.87,49.52,37.22,17.61,4.17,38.13
20020702,Combine,1,2002-07-02,2002-07-08,63.04,50.68,38.51,17.40,3.67,36.96
20020625,Combine,1,2002-06-25,2002-07-01,59.05,45.73,32.66,16.13,1.72,40.95
20020618,Combine,1,2002-06-18,2002-06-24,57.80,47.01,31.68,14.63,1.66,42.20
20020611,Combine,1,2002-06-11,2002-06-17,56.43,42.10,27.69,15.04,1.15,43.57
20020604,Combine,1,2002-06-04,2002-06-10,55.44,41.77,29.29,17.77,3.43,44.56
20020528,Combine,1,2002-05-28,2002-06-03,56.39,41.19,31.36,20.47,3.57,43.61
20020521,Combine,1,2002-05-21,2002-05-27,57.05,42.97,31.49,20.59,2.20,42.95
20020514,Combine,1,2002-05-14,2002-05-20,60.53,47.23,33.38,19.83,2.33,39.47
20020507,Combine,1,2002-05-07,2002-05-13,64.62,49.69,35.90,16.00,2.21,35.38
20020430,Combine,1,2002-04-30,2002-05-06,64.36,48.43,33.43,16.10,1.01,35.64
20020423,Combine,1,2002-04-23,2002-04-29,66.99,49.13,33.14,14.50,0.00,33.01
20020416,Combine,1,2002-04-16,2002-04-22,71.43,49.99,27.80,8.89,0.00,28.57
20020409,Combine,1,2002-04-09,2002-04-15,70.88,48.42,24.95,7.63,0.00,29.12
20020402,Combine,1,2002-04-02,2002-04-08,72.18,46.63,24.58,7.71,0.00,27.82
20020326,Combine,1,2002-03-26,2002-04-01,68.62,42.62,23.20,7.84,0.00,31.38
20020319,Combine,1,2002-03-19,2002-03-25,66.33,39.49,22.09,7.97,0.00,33.67
20020312,Combine,1,2002-03-12,2002-03-18,67.66,42.82,24.11,7.68,0.00,32.34
20020305,Combine,1,2002-03-05,2002-03-11,63.55,44.58,19.63,7.81,0.00,36.45
20020226,Combine,1,2002-02-26,2002-03-04,64.03,43.48,19.00,7.95,0.00,35.97
20020219,Combine,1,2002-02-19,2002-02-25,59.96,41.83,19.18,7.93,0.00,40.04
20020212,Combine,1,2002-02-12,2002-02-18,60.11,38.70,19.10,7.89,0.00,39.89
20020205,Combine,1,2002-02-05,2002-02-11,64.69,38.02,19.09,7.95,0.00,35.31
20020129,Combine,1,2002-01-29,2002-02-04,67.00,37.17,20.93,7.74,0.00,33.00
20020122,Combine,1,2002-01-22,2002-01-28,68.74,38.16,23.39,8.49,0.00,31.26
20020115,Combine,1,2002-01-15,2002-01-21,68.38,38.53,23.23,8.53,0.00,31.62
20020108,Combine,1,2002-01-08,2002-01-14,66.71,39.69,26.08,9.16,0.00,33.29
20020101,Combine,1,2002-01-01,2002-01-07,63.17,43.86,30.87,11.34,0.00,36.83
20011225,Combine,1,2001-12-25,2001-12-31,61.63,42.87,31.13,11.08,0.00,38.37
20011218,Combine,1,2001-12-18,2001-12-24,59.08,41.45,29.84,11.96,0.00,40.92
20011211,Combine,1,2001-12-11,2001-12-17,60.31,40.96,29.33,12.16,0.00,39.69
20011204,Combine,1,2001-12-04,2001-12-10,59.99,39.46,29.32,12.56,0.00,40.01
20011127,Combine,1,2001-11-27,2001-12-03,59.20,37.28,28.72,15.17,0.00,40.80
20011120,Combine,1,2001-11-20,2001-11-26,65.73,37.89,28.94,15.20,0.00,34.27
20011113,Combine,1,2001-11-13,2001-11-19,65.03,38.63,28.78,15.20,0.00,34.97
20011106,Combine,1,2001-11-06,2001-11-12,58.17,36.80,28.78,15.20,0.00,41.83
20011030,Combine,1,2001-10-30,2001-11-05,56.26,37.57,28.78,15.20,0.00,43.74
20011023,Combine,1,2001-10-23,2001-10-29,53.77,33.57,28.77,15.20,0.00,46.23
20011016,Combine,1,2001-10-16,2001-10-22,50.31,33.18,28.77,15.20,0.00,49.69
20011009,Combine,1,2001-10-09,2001-10-15,52.77,34.37,28.79,15.20,0.00,47.23
20011002,Combine,1,2001-10-02,2001-10-08,51.84,34.37,28.79,13.90,0.00,48.16
20010925,Combine,1,2001-09-25,2001-10-01,48.69,33.92,28.79,12.88,0.00,51.31
20010918,Combine,1,2001-09-18,2001-09-24,53.45,34.68,28.79,12.82,0.00,46.55
20010911,Combine,1,2001-09-11,2001-09-17,63.69,35.06,28.79,12.82,0.00,36.31
20010904,Combine,1,2001-09-04,2001-09-10,61.83,38.11,28.78,14.36,0.00,38.17
20010828,Combine,1,2001-08-28,2001-09-03,50.15,35.90,27.75,12.70,0.00,49.85
20010821,Combine,1,2001-08-21,2001-08-27,49.05,37.97,26.84,9.42,0.00,50.95
20010814,Combine,1,2001-08-14,2001-08-20,49.20,36.90,23.99,4.08,0.00,50.80
20010807,Combine,1,2001-08-07,2001-08-13,50.64,36.64,23.09,4.32,0.00,49.36
20010731,Combine,1,2001-07-31,2001-08-06,52.09,37.85,22.45,4.56,0.00,47.91
20010724,Combine,1,2001-07-24,2001-07-30,54.29,35.09,21.96,1.19,0.00,45.71
20010717,Combine,1,2001-07-17,2001-07-23,50.65,33.76,23.43,1.19,0.00,49.35
20010710,Combine,1,2001-07-10,2001-07-16,50.59,34.19,23.39,1.19,0.00,49.41
20010703,Combine,1,2001-07-03,2001-07-09,48.10,34.08,23.59,1.47,0.00,51.90
20010626,Combine,1,2001-06-26,2001-07-02,43.65,32.26,22.60,1.47,0.00,56.35
20010619,Combine,1,2001-06-19,2001-06-25,40.13,32.26,22.47,1.47,0.00,59.87
20010612,Combine,1,2001-06-12,2001-06-18,39.63,33.42,25.09,2.03,0.00,60.37
20010605,Combine,1,2001-06-05,2001-06-11,38.14,33.25,25.04,2.03,0.00,61.86
20010529,Combine,1,2001-05-29,2001-06-04,40.76,35.85,25.18,2.22,0.00,59.24
20010522,Combine,1,2001-05-22,2001-05-28,41.13,35.85,25.53,2.24,0.00,58.87
20010515,Combine,1,2001-05-15,2001-05-21,46.07,37.50,27.32,2.24,0.00,53.93
20010508,Combine,1,2001-05-08,2001-05-14,42.33,36.27,25.29,0.00,0.00,57.67
20010501,Combine,1,2001-05-01,2001-05-07,42.19,35.26,22.51,0.00,0.00,57.81
20010424,Combine,1,2001-04-24,2001-04-30,37.35,32.37,22.51,0.00,0.00,62.65
20010417,Combine,1,2001-04-17,2001-04-23,36.92,31.54,22.51,0.00,0.00,63.08
20010410,Combine,1,2001-04-10,2001-04-16,39.24,31.53,22.51,0.00,0.00,60.76
20010403,Combine,1,2001-04-03,2001-04-09,40.83,31.68,22.51,0.00,0.00,59.17
20010327,Combine,1,2001-03-27,2001-04-02,42.64,33.16,20.92,0.00,0.00,57.36
20010320,Combine,1,2001-03-20,2001-03-26,40.81,33.16,20.92,0.00,0.00,59.19
20010313,Combine,1,2001-03-13,2001-03-19,40.67,32.46,20.92,0.00,0.00,59.33
20010306,Combine,1,2001-03-06,2001-03-12,39.91,32.46,4.66,0.00,0.00,60.09
20010227,Combine,1,2001-02-27,2001-03-05,40.26,32.05,4.22,0.00,0.00,59.74
20010220,Combine,1,2001-02-20,2001-02-26,41.15,32.42,4.22,0.00,0.00,58.85
20010213,Combine,1,2001-02-13,2001-02-19,41.75,32.48,4.28,0.00,0.00,58.25
20010206,Combine,1,2001-02-06,2001-02-12,45.48,13.10,4.72,0.00,0.00,54.52
20010130,Combine,1,2001-01-30,2001-02-05,46.87,13.14,4.72,0.00,0.00,53.13
20010123,Combine,1,2001-01-23,2001-01-29,59.86,13.67,5.21,0.28,0.00,40.14
20010116,Combine,1,2001-01-16,2001-01-22,31.21,12.51,4.31,0.28,0.00,68.79
20010109,Combine,1,2001-01-09,2001-01-15,31.21,12.51,5.43,0.28,0.00,68.79
20010102,Combine,1,2001-01-02,2001-01-08,27.02,12.41,5.43,0.28,0.00,72.98
20001226,Combine,1,2000-12-26,2001-01-01,27.02,12.38,5.43,0.29,0.00,72.98
20001219,Combine,1,2000-12-19,2000-12-25,28.09,12.86,5.01,0.29,0.00,71.91
20001212,Combine,1,2000-12-12,2000-12-18,30.87,13.33,4.77,0.29,0.00,69.13
20001205,Combine,1,2000-12-05,2000-12-11,31.39,13.28,4.52,0.29,0.00,68.61
20001128,Combine,1,2000-11-28,2000-12-04,34.09,13.29,4.92,0.29,0.00,65.91
20001121,Combine,1,2000-11-21,2000-11-27,34.29,13.35,5.00,0.31,0.00,65.71
20001114,Combine,1,2000-11-14,2000-11-20,34.57,12.92,5.19,0.31,0.00,65.43
20001107,Combine,1,2000-11-07,2000-11-13,44.44,15.44,6.08,0.50,0.00,55.56
20001031,Combine,1,2000-10-31,2000-11-06,65.07,34.58,9.89,1.09,0.00,34.93
20001024,Combine,1,2000-10-24,2000-10-30,74.44,45.39,15.69,2.40,0.00,25.56
20001017,Combine,1,2000-10-17,2000-10-23,69.93,50.13,21.86,1.89,0.00,30.07
20001010,Combine,1,2000-10-10,2000-10-16,64.66,46.30,29.32,2.27,0.00,35.34
20001003,Combine,1,2000-10-03,2000-10-09,68.33,47.00,30.32,2.41,0.00,31.67
20000926,Combine,1,2000-09-26,2000-10-02,69.73,43.76,23.79,2.07,0.00,30.27
20000919,Combine,1,2000-09-19,2000-09-25,72.68,47.24,25.74,2.69,0.00,27.32
20000912,Combine,1,2000-09-12,2000-09-18,67.45,43.48,19.10,2.16,0.00,32.55
20000905,Combine,1,2000-09-05,2000-09-11,66.88,31.99,14.04,1.50,0.00,33.12
20000829,Combine,1,2000-08-29,2000-09-04,54.61,28.46,13.00,1.50,0.00,45.39
20000822,Combine,1,2000-08-22,2000-08-28,45.50,25.97,12.66,0.80,0.00,54.50
20000815,Combine,1,2000-08-15,2000-08-21,48.68,25.53,11.78,0.80,0.00,51.32
20000808,Combine,1,2000-08-08,2000-08-14,46.73,23.34,7.85,0.61,0.00,53.27
20000801,Combine,1,2000-08-01,2000-08-07,47.35,23.64,6.81,0.61,0.00,52.65
20000725,Combine,1,2000-07-25,2000-07-31,49.39,22.56,3.37,0.61,0.00,50.61
20000718,Combine,1,2000-07-18,2000-07-24,52.18,24.78,3.88,0.78,0.00,47.82
20000711,Combine,1,2000-07-11,2000-07-17,50.37,25.29,4.10,0.91,0.00,49.63
20000704,Combine,1,2000-07-04,2000-07-10,51.34,20.51,5.72,0.91,0.00,48.66
20000627,Combine,1,2000-06-27,2000-07-03,48.24,19.01,7.44,0.00,0.00,51.76
20000620,Combine,1,2000-06-20,2000-06-26,46.53,20.24,10.01,0.80,0.00,53.47
20000613,Combine,1,2000-06-13,2000-06-19,45.87,21.14,9.70,2.31,0.00,54.13
20000606,Combine,1,2000-06-06,2000-06-12,37.43,17.84,7.92,1.59,0.00,62.57
20000530,Combine,1,2000-05-30,2000-06-05,34.60,21.49,7.70,0.58,0.00,65.40
20000523,Combine,1,2000-05-23,2000-05-29,37.81,23.48,12.81,1.07,0.00,62.19
20000516,Combine,1,2000-05-16,2000-05-22,38.35,23.07,12.41,0.00,0.00,61.65
20000509,Combine,1,2000-05-09,2000-05-15,39.07,19.78,11.76,0.00,0.00,60.93
20000502,Combine,1,2000-05-02,2000-05-08,39.50,21.16,13.38,0.00,0.00,60.50
20000425,Combine,1,2000-04-25,2000-05-01,39.21,20.03,11.56,0.00,0.00,60.79
20000418,Combine,1,2000-04-18,2000-04-24,43.05,20.71,10.90,0.00,0.00,56.95
20000411,Combine,1,2000-04-11,2000-04-17,39.46,20.65,9.86,0.00,0.00,60.54
