MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None
20071106,Combine,1,2007-11-06,2007-11-12,35.40,16.88,2.64,0.21,0.00,64.60
20071030,Combine,1,2007-10-30,2007-11-05,32.26,15.12,2.64,0.21,0.00,67.74
20071023,Combine,1,2007-10-23,2007-10-29,37.16,18.24,2.46,0.23,0.00,62.84
20071016,Combine,1,2007-10-16,2007-10-22,43.22,26.08,9.09,2.34,0.00,56.78
20071009,Combine,1,2007-10-09,2007-10-15,44.80,26.56,9.88,1.73,0.00,55.20
20071002,Combine,1,2007-10-02,2007-10-08,45.80,28.31,10.16,1.43,0.00,54.20
20070925,Combine,1,2007-09-25,2007-10-01,44.77,27.40,11.66,2.76,0.00,55.23
20070918,Combine,1,2007-09-18,2007-09-24,44.56,26.86,13.68,3.10,0.00,55.44
20070911,Combine,1,2007-09-11,2007-09-17,46.69,26.20,12.89,3.07,0.00,53.31
20070904,Combine,1,2007-09-04,2007-09-10,53.47,32.94,16.54,4.07,0.00,46.53
20070828,Combine,1,2007-08-28,2007-09-03,53.02,31.72,16.30,3.34,0.00,46.98
20070821,Combine,1,2007-08-21,2007-08-27,64.94,38.78,17.18,2.70,0.00,35.06
20070814,Combine,1,2007-08-14,2007-08-20,68.06,36.98,17.49,2.35,0.00,31.94
20070807,Combine,1,2007-08-07,2007-08-13,67.83,33.32,14.09,0.59,0.00,32.17
20070731,Combine,1,2007-07-31,2007-08-06,61.29,30.42,13.04,0.24,0.00,38.71
20070724,Combine,1,2007-07-24,2007-07-30,54.16,25.01,6.30,0.24,0.00,45.84
20070717,Combine,1,2007-07-17,2007-07-23,46.36,21.13,2.90,0.24,0.00,53.64
20070710,Combine,1,2007-07-10,2007-07-16,41.72,17.89,2.64,0.00,0.00,58.28
20070703,Combine,1,2007-07-03,2007-07-09,36.36,11.70,1.71,0.00,0.00,63.64
20070626,Combine,1,2007-06-26,2007-07-02,38.97,12.52,1.91,0.00,0.00,61.03
20070619,Combine,1,2007-06-19,2007-06-25,38.72,13.02,1.45,0.00,0.00,61.28
20070612,Combine,1,2007-06-12,2007-06-18,35.62,12.74,2.28,0.00,0.00,64.38
20070605,Combine,1,2007-06-05,2007-06-11,38.89,12.01,3.32,0.36,0.00,61.11
20070529,Combine,1,2007-05-29,2007-06-04,30.70,10.37,3.32,0.70,0.00,69.30
20070522,Combine,1,2007-05-22,2007-05-28,27.71,12.06,4.72,1.55,0.00,72.29
20070515,Combine,1,2007-05-15,2007-05-21,26.88,14.10,5.40,1.55,0.00,73.12
20070508,Combine,1,2007-05-08,2007-05-14,23.33,14.36,5.56,1.50,0.00,76.67
20070501,Combine,1,2007-05-01,2007-05-07,27.18,15.74,6.88,2.48,0.00,72.82
20070424,Combine,1,2007-04-24,2007-04-30,27.05,15.21,6.82,2.63,0.00,72.95
20070417,Combine,1,2007-04-17,2007-04-23,26.79,17.50,8.41,2.76,0.00,73.21
20070410,Combine,1,2007-04-10,2007-04-16,35.54,18.32,8.75,2.76,0.00,64.46
20070403,Combine,1,2007-04-03,2007-04-09,35.94,17.93,9.19,2.95,0.00,64.06
20070327,Combine,1,2007-03-27,2007-04-02,42.90,25.90,16.23,5.44,0.00,57.10
20070320,Combine,1,2007-03-20,2007-03-26,34.36,25.90,16.23,5.44,0.00,65.64
20070313,Combine,1,2007-03-13,2007-03-19,33.81,25.90,16.23,5.88,0.00,66.19
20070306,Combine,1,2007-03-06,2007-03-12,33.76,25.90,16.23,5.88,0.00,66.24
20070227,Combine,1,2007-02-27,2007-03-05,36.58,28.55,17.94,7.85,0.00,63.42
20070220,Combine,1,2007-02-20,2007-02-26,46.31,31.23,20.76,10.06,0.00,53.69
20070213,Combine,1,2007-02-13,2007-02-19,46.06,31.23,21.20,10.46,0.00,53.94
20070206,Combine,1,2007-02-06,2007-02-12,46.95,31.23,20.38,10.46,0.00,53.05
20070130,Combine,1,2007-01-30,2007-02-05,46.88,31.23,20.38,10.46,0.00,53.12
20070123,Combine,1,2007-01-23,2007-01-29,46.88,31.23,20.38,10.42,0.00,53.12
20070116,Combine,1,2007-01-16,2007-01-22,50.55,32.18,20.38,10.42,0.00,49.45
20070109,Combine,1,2007-01-09,2007-01-15,53.66,32.76,20.38,10.42,0.00,46.34
20070102,Combine,1,2007-01-02,2007-01-08,56.56,32.97,20.38,10.32,0.00,43.44
20061226,Combine,1,2006-12-26,2007-01-01,63.86,33.47,20.68,10.32,0.00,36.14
20061219,Combine,1,2006-12-19,2006-12-25,64.08,33.81,20.68,10.97,0.00,35.92
20061212,Combine,1,2006-12-12,2006-12-18,59.12,32.83,20.63,10.92,0.00,40.88
20061205,Combine,1,2006-12-05,2006-12-11,58.26,32.87,20.65,10.92,0.00,41.74
20061128,Combine,1,2006-11-28,2006-12-04,62.75,39.34,22.26,10.92,0.00,37.25
20061121,Combine,1,2006-11-21,2006-11-27,62.69,39.32,22.26,10.92,0.00,37.31
20061114,Combine,1,2006-11-14,2006-11-20,62.27,39.28,22.30,10.92,0.00,37.73
20061107,Combine,1,2006-11-07,2006-11-13,55.93,39.28,22.30,10.92,0.00,44.07
20061031,Combine,1,2006-10-31,2006-11-06,55.48,42.02,23.25,10.97,0.00,44.52
20061024,Combine,1,2006-10-24,2006-10-30,56.24,43.55,24.56,11.31,0.00,43.76
20061017,Combine,1,2006-10-17,2006-10-23,62.63,44.36,24.47,11.31,0.00,37.37
20061010,Combine,1,2006-10-10,2006-10-16,62.63,44.47,24.07,11.60,0.00,37.37
20061003,Combine,1,2006-10-03,2006-10-09,59.38,43.98,22.87,11.84,0.00,40.62
20060926,Combine,1,2006-09-26,2006-10-02,59.83,41.55,22.87,12.03,0.00,40.17
20060919,Combine,1,2006-09-19,2006-09-25,66.90,49.05,23.54,16.43,0.00,33.10
20060912,Combine,1,2006-09-12,2006-09-18,67.55,52.47,29.08,15.43,0.00,32.45
20060905,Combine,1,2006-09-05,2006-09-11,70.40,54.47,30.36,14.36,0.00,29.60
20060829,Combine,1,2006-08-29,2006-09-04,73.97,56.93,30.81,15.16,0.88,26.03
20060822,Combine,1,2006-08-22,2006-08-28,76.69,63.84,43.47,16.60,1.95,23.31
20060815,Combine,1,2006-08-15,2006-08-21,76.76,66.59,44.46,19.11,3.35,23.24
20060808,Combine,1,2006-08-08,2006-08-14,77.33,68.55,47.49,19.84,3.54,22.67
20060801,Combine,1,2006-08-01,2006-08-07,76.35,66.50,43.24,16.41,2.86,23.65
20060725,Combine,1,2006-07-25,2006-07-31,76.25,64.95,36.62,12.18,2.39,23.75
20060718,Combine,1,2006-07-18,2006-07-24,77.23,62.39,30.01,6.14,1.75,22.77
20060711,Combine,1,2006-07-11,2006-07-17,76.98,43.22,12.59,2.72,0.65,23.02
20060704,Combine,1,2006-07-04,2006-07-10,69.22,33.88,11.13,2.67,0.00,30.78
20060627,Combine,1,2006-06-27,2006-07-03,63.80,27.27,9.92,3.19,0.00,36.20
20060620,Combine,1,2006-06-20,2006-06-26,61.00,22.71,9.20,2.72,0.00,39.00
20060613,Combine,1,2006-06-13,2006-06-19,58.05,21.62,9.20,2.72,0.00,41.95
20060606,Combine,1,2006-06-06,2006-06-12,42.94,21.18,7.56,0.00,0.00,57.06
20060530,Combine,1,2006-05-30,2006-06-05,45.22,20.41,5.67,0.00,0.00,54.78
20060523,Combine,1,2006-05-23,2006-05-29,41.97,19.14,4.39,0.00,0.00,58.03
20060516,Combine,1,2006-05-16,2006-05-22,42.09,15.86,1.02,0.00,0.00,57.91
20060509,Combine,1,2006-05-09,2006-05-15,45.18,17.19,0.36,0.00,0.00,54.82
20060502,Combine,1,2006-05-02,2006-05-08,43.77,20.79,3.61,0.00,0.00,56.23
20060425,Combine,1,2006-04-25,2006-05-01,46.09,26.83,6.85,1.27,0.00,53.91
20060418,Combine,1,2006-04-18,2006-04-24,49.00,27.01,6.85,1.36,0.00,51.00
20060411,Combine,1,2006-04-11,2006-04-17,48.09,27.28,2.94,0.63,0.00,51.91
20060404,Combine,1,2006-04-04,2006-04-10,47.01,27.58,3.25,0.63,0.00,52.99
20060328,Combine,1,2006-03-28,2006-04-03,54.52,33.11,9.89,0.63,0.00,45.48
20060321,Combine,1,2006-03-21,2006-03-27,59.51,32.63,9.89,0.63,0.00,40.49
20060314,Combine,1,2006-03-14,2006-03-20,48.57,35.24,12.72,1.54,0.18,51.43
20060307,Combine,1,2006-03-07,2006-03-13,57.82,41.05,15.41,2.90,0.67,42.18
20060228,Combine,1,2006-02-28,2006-03-06,51.71,35.83,15.26,2.90,0.67,48.29
20060221,Combine,1,2006-02-21,2006-02-27,47.06,33.36,11.74,2.90,0.60,52.94
20060214,Combine,1,2006-02-14,2006-02-20,47.26,33.22,12.65,2.93,0.41,52.74
20060207,Combine,1,2006-02-07,2006-02-13,45.63,33.13,13.15,3.50,0.40,54.37
20060131,Combine,1,2006-01-31,2006-02-06,46.37,33.18,12.11,3.63,0.40,53.63
20060124,Combine,1,2006-01-24,2006-01-30,48.42,33.50,15.05,6.23,0.54,51.58
20060117,Combine,1,2006-01-17,2006-01-23,47.59,33.24,13.43,5.68,0.54,52.41
20060110,Combine,1,2006-01-10,2006-01-16,47.33,31.65,13.55,5.30,0.54,52.67
20060103,Combine,1,2006-01-03,2006-01-09,47.13,30.10,13.12,3.84,0.54,52.87
20051227,Combine,1,2005-12-27,2006-01-02,46.96,29.32,10.18,4.19,0.54,53.04
20051220,Combine,1,2005-12-20,2005-12-26,46.96,29.32,10.18,4.19,0.54,53.04
20051213,Combine,1,2005-12-13,2005-12-19,45.42,28.88,9.95,3.50,0.00,54.58
20051206,Combine,1,2005-12-06,2005-12-12,44.85,28.86,9.54,3.28,0.00,55.15
20051129,Combine,1,2005-11-29,2005-12-05,44.35,26.39,8.15,2.75,0.00,55.65
20051122,Combine,1,2005-11-22,2005-11-28,49.87,27.07,8.06,2.76,0.00,50.13
20051115,Combine,1,2005-11-15,2005-11-21,49.92,26.73,6.64,2.76,0.00,50.08
20051108,Combine,1,2005-11-08,2005-11-14,53.79,27.68,6.81,2.76,0.00,46.21
20051101,Combine,1,2005-11-01,2005-11-07,52.97,24.50,6.51,2.92,0.00,47.03
20051025,Combine,1,2005-10-25,2005-10-31,50.29,22.23,6.46,2.92,0.00,49.71
20051018,Combine,1,2005-10-18,2005-10-24,49.61,19.38,6.55,2.92,0.00,50.39
20051011,Combine,1,2005-10-11,2005-10-17,46.31,17.26,5.96,2.60,0.00,53.69
20051004,Combine,1,2005-10-04,2005-10-10,41.05,18.97,4.10,2.48,0.00,58.95
20050927,Combine,1,2005-09-27,2005-10-03,40.94,19.21,4.36,1.78,0.00,59.06
20050920,Combine,1,2005-09-20,2005-09-26,49.41,26.01,8.69,2.34,0.00,50.59
20050913,Combine,1,2005-09-13,2005-09-19,56.00,31.51,13.61,5.96,0.00,44.00
20050906,Combine,1,2005-09-06,2005-09-12,54.36,27.40,12.08,4.79,0.00,45.64
20050830,Combine,1,2005-08-30,2005-09-05,49.97,25.41,11.10,3.55,0.00,50.03
20050823,Combine,1,2005-08-23,2005-08-29,50.82,29.22,12.56,3.55,0.00,49.18
20050816,Combine,1,2005-08-16,2005-08-22,55.78,31.50,13.29,4.27,0.00,44.22
20050809,Combine,1,2005-08-09,2005-08-15,65.04,37.58,19.09,7.50,0.00,34.96
20050802,Combine,1,2005-08-02,2005-08-08,62.90,35.42,18.52,7.05,0.00,37.10
20050726,Combine,1,2005-07-26,2005-08-01,63.22,37.38,17.68,7.39,0.00,36.78
20050719,Combine,1,2005-07-19,2005-07-25,65.88,34.81,13.94,4.84,0.00,34.12
20050712,Combine,1,2005-07-12,2005-07-18,55.54,27.92,11.96,3.77,0.00,44.46
20050705,Combine,1,2005-07-05,2005-07-11,48.59,29.29,16.19,5.75,0.00,51.41
20050628,Combine,1,2005-06-28,2005-07-04,52.48,28.73,13.44,1.28,0.00,47.52
20050621,Combine,1,2005-06-21,2005-06-27,45.09,24.96,6.48,0.00,0.00,54.91
20050614,Combine,1,2005-06-14,2005-06-20,43.68,22.52,5.74,0.00,0.00,56.32
20050607,Combine,1,2005-06-07,2005-06-13,52.09,29.69,3.21,0.12,0.00,47.91
20050531,Combine,1,2005-05-31,2005-06-06,52.39,20.17,4.45,0.12,0.00,47.61
20050524,Combine,1,2005-05-24,2005-05-30,53.21,15.57,4.45,0.12,0.00,46.79
20050517,Combine,1,2005-05-17,2005-05-23,43.94,14.80,4.45,0.12,0.00,56.06
20050510,Combine,1,2005-05-10,2005-05-16,62.03,16.42,7.70,1.05,0.00,37.97
20050503,Combine,1,2005-05-03,2005-05-09,41.60,16.15,7.70,1.01,0.09,58.40
20050426,Combine,1,2005-04-26,2005-05-02,29.58,16.15,7.70,1.01,0.09,70.42
20050419,Combine,1,2005-04-19,2005-04-25,27.71,15.45,9.29,1.73,0.45,72.29
20050412,Combine,1,2005-04-12,2005-04-18,24.59,15.45,9.29,1.53,0.08,75.41
20050405,Combine,1,2005-04-05,2005-04-11,31.57,17.11,9.56,1.53,0.08,68.43
20050329,Combine,1,2005-03-29,2005-04-04,32.75,17.70,9.49,1.53,0.08,67.25
20050322,Combine,1,2005-03-22,2005-03-28,33.76,17.67,9.49,1.51,0.08,66.24
20050315,Combine,1,2005-03-15,2005-03-21,33.15,17.67,9.49,1.51,0.08,66.85
20050308,Combine,1,2005-03-08,2005-03-14,33.05,17.67,9.49,1.51,0.08,66.95
20050301,Combine,1,2005-03-01,2005-03-07,32.09,17.67,9.49,1.30,0.03,67.91
20050222,Combine,1,2005-02-22,2005-02-28,32.09,17.67,9.49,1.30,0.03,67.91
20050215,Combine,1,2005-02-15,2005-02-21,32.09,17.67,9.49,1.30,0.03,67.91
20050208,Combine,1,2005-02-08,2005-02-14,33.68,16.78,8.20,0.55,0.03,66.32
20050201,Combine,1,2005-02-01,2005-02-07,32.97,16.37,8.21,0.41,0.00,67.03
20050125,Combine,1,2005-01-25,2005-01-31,32.97,16.37,8.21,0.41,0.00,67.03
20050118,Combine,1,2005-01-18,2005-01-24,31.09,16.37,8.21,0.02,0.00,68.91
20050111,Combine,1,2005-01-11,2005-01-17,30.84,15.60,8.21,0.02,0.00,69.16
20050104,Combine,1,2005-01-04,2005-01-10,32.00,15.18,8.21,0.02,0.00,68.00
20041228,Combine,1,2004-12-28,2005-01-03,33.37,15.18,8.21,0.02,0.00,66.63
20041221,Combine,1,2004-12-21,2004-12-27,26.67,15.18,7.77,0.02,0.00,73.33
20041214,Combine,1,2004-12-14,2004-12-20,23.94,14.90,6.96,0.00,0.00,76.06
20041207,Combine,1,2004-12-07,2004-12-13,23.43,14.90,6.95,0.00,0.00,76.57
20041130,Combine,1,2004-11-30,2004-12-06,23.61,14.68,6.95,0.00,0.00,76.39
20041123,Combine,1,2004-11-23,2004-11-29,23.82,14.65,7.15,0.00,0.00,76.18
20041116,Combine,1,2004-11-16,2004-11-22,25.32,14.65,7.15,0.00,0.00,74.68
20041109,Combine,1,2004-11-09,2004-11-15,27.18,14.65,7.15,0.00,0.00,72.82
20041102,Combine,1,2004-11-02,2004-11-08,26.51,14.65,7.15,0.00,0.00,73.49
20041026,Combine,1,2004-10-26,2004-11-01,31.67,15.74,7.39,0.00,0.00,68.33
20041019,Combine,1,2004-10-19,2004-10-25,31.92,15.89,7.39,0.00,0.00,68.08
20041012,Combine,1,2004-10-12,2004-10-18,38.51,17.24,8.47,0.00,0.00,61.49
20041005,Combine,1,2004-10-05,2004-10-11,45.50,20.78,8.47,0.00,0.00,54.50
20040928,Combine,1,2004-09-28,2004-10-04,33.72,15.51,8.48,0.64,0.00,66.28
20040921,Combine,1,2004-09-21,2004-09-27,28.17,15.58,8.72,0.71,0.00,71.83
20040914,Combine,1,2004-09-14,2004-09-20,23.70,15.71,8.72,0.71,0.00,76.30
20040907,Combine,1,2004-09-07,2004-09-13,23.03,15.59,8.72,0.71,0.00,76.97
20040831,Combine,1,2004-08-31,2004-09-06,28.79,16.55,9.54,2.70,0.00,71.21
20040824,Combine,1,2004-08-24,2004-08-30,27.56,16.69,9.92,2.70,0.00,72.44
20040817,Combine,1,2004-08-17,2004-08-23,29.49,18.42,10.22,2.97,0.00,70.51
20040810,Combine,1,2004-08-10,2004-08-16,27.73,17.65,10.08,2.97,0.00,72.27
20040803,Combine,1,2004-08-03,2004-08-09,29.69,17.69,11.50,3.36,0.00,70.31
20040727,Combine,1,2004-07-27,2004-08-02,25.31,16.99,10.75,2.66,0.00,74.69
20040720,Combine,1,2004-07-20,2004-07-26,29.17,16.91,10.05,2.89,0.44,70.83
20040713,Combine,1,2004-07-13,2004-07-19,27.99,16.99,10.05,2.89,0.44,72.01
20040706,Combine,1,2004-07-06,2004-07-12,26.54,18.00,10.05,2.89,0.44,73.46
20040629,Combine,1,2004-06-29,2004-07-05,24.47,17.14,10.66,3.80,0.45,75.53
20040622,Combine,1,2004-06-22,2004-06-28,23.92,17.34,9.97,3.77,0.45,76.08
20040615,Combine,1,2004-06-15,2004-06-21,25.15,18.02,10.56,5.81,0.66,74.85
20040608,Combine,1,2004-06-08,2004-06-14,26.17,18.81,11.48,5.94,0.00,73.83
20040601,Combine,1,2004-06-01,2004-06-07,29.62,19.43,11.42,5.91,0.00,70.38
20040525,Combine,1,2004-05-25,2004-05-31,40.64,26.84,11.30,5.85,0.00,59.36
20040518,Combine,1,2004-05-18,2004-05-24,46.10,27.33,14.17,5.05,0.00,53.90
20040511,Combine,1,2004-05-11,2004-05-17,54.97,35.67,21.52,6.02,0.00,45.03
20040504,Combine,1,2004-05-04,2004-05-10,55.89,37.14,20.29,5.21,0.00,44.11
20040427,Combine,1,2004-04-27,2004-05-03,54.86,37.31,18.25,3.33,0.00,45.14
20040420,Combine,1,2004-04-20,2004-04-26,61.75,36.12,17.73,3.29,0.00,38.25
20040413,Combine,1,2004-04-13,2004-04-19,51.20,34.98,15.63,3.29,0.00,48.80
20040406,Combine,1,2004-04-06,2004-04-12,49.03,34.29,14.07,3.31,0.00,50.97
20040330,Combine,1,2004-03-30,2004-04-05,47.55,34.17,14.07,3.17,0.00,52.45
20040323,Combine,1,2004-03-23,2004-03-29,51.50,37.25,15.17,3.17,0.00,48.50
20040316,Combine,1,2004-03-16,2004-03-22,50.98,37.25,15.17,3.51,0.00,49.02
20040309,Combine,1,2004-03-09,2004-03-15,52.34,37.81,15.45,3.51,0.00,47.66
20040302,Combine,1,2004-03-02,2004-03-08,57.96,36.85,16.47,3.79,0.00,42.04
20040224,Combine,1,2004-02-24,2004-03-01,57.86,37.75,18.75,5.76,0.00,42.14
20040217,Combine,1,2004-02-17,2004-02-23,59.20,37.90,18.75,5.63,0.00,40.80
20040210,Combine,1,2004-02-10,2004-02-16,59.20,37.90,18.75,5.63,0.00,40.80
20040203,Combine,1,2004-02-03,2004-02-09,59.20,38.61,18.93,5.83,0.00,40.80
20040127,Combine,1,2004-01-27,2004-02-02,59.20,40.56,20.53,8.04,0.00,40.80
20040120,Combine,1,2004-01-20,2004-01-26,61.03,42.79,21.03,8.04,0.00,38.97
20040113,Combine,1,2004-01-13,2004-01-19,61.32,42.44,20.62,7.08,0.00,38.68
20040106,Combine,1,2004-01-06,2004-01-12,62.31,41.77,20.90,7.08,0.00,37.69
20031230,Combine,1,2003-12-30,2004-01-05,60.40,41.32,22.81,8.27,0.00,39.60
20031223,Combine,1,2003-12-23,2003-12-29,60.93,43.52,21.27,7.32,0.00,39.07
20031216,Combine,1,2003-12-16,2003-12-22,59.43,43.92,22.07,7.50,0.00,40.57
20031209,Combine,1,2003-12-09,2003-12-15,62.55,44.27,20.89,7.59,0.00,37.45
20031202,Combine,1,2003-12-02,2003-12-08,62.12,45.08,21.73,7.51,0.00,37.88
20031125,Combine,1,2003-11-25,2003-12-01,62.54,45.18,21.32,7.77,0.00,37.46
20031118,Combine,1,2003-11-18,2003-11-24,63.36,45.85,21.43,7.99,0.00,36.64
20031111,Combine,1,2003-11-11,2003-11-17,66.34,45.94,21.57,7.85,0.00,33.66
20031104,Combine,1,2003-11-04,2003-11-10,68.17,46.42,20.69,6.57,0.00,31.83
20031028,Combine,1,2003-10-28,2003-11-03,66.91,48.06,25.61,6.98,0.00,33.09
20031021,Combine,1,2003-10-21,2003-10-27,68.36,46.56,25.48,5.80,0.00,31.64
20031014,Combine,1,2003-10-14,2003-10-20,66.70,46.35,24.19,4.86,0.00,33.30
20031007,Combine,1,2003-10-07,2003-10-13,65.08,48.34,25.56,5.64,0.00,34.92
20030930,Combine,1,2003-09-30,2003-10-06,65.15,47.65,25.96,5.10,0.00,34.85
20030923,Combine,1,2003-09-23,2003-09-29,65.49,47.58,26.13,4.66,0.00,34.51
20030916,Combine,1,2003-09-16,2003-09-22,64.94,49.93,26.97,5.02,0.00,35.06
20030909,Combine,1,2003-09-09,2003-09-15,70.15,52.57,35.14,9.53,0.00,29.85
20030902,Combine,1,2003-09-02,2003-09-08,70.34,43.87,23.41,7.10,0.00,29.66
20030826,Combine,1,2003-08-26,2003-09-01,81.73,50.09,22.59,7.88,0.00,18.27
20030819,Combine,1,2003-08-19,2003-08-25,72.64,30.28,16.88,4.17,0.00,27.36
20030812,Combine,1,2003-08-12,2003-08-18,51.02,26.55,14.75,1.36,0.00,48.98
20030805,Combine,1,2003-08-05,2003-08-11,42.13,23.75,11.33,0.00,0.00,57.87
20030729,Combine,1,2003-07-29,2003-08-04,33.24,22.43,9.64,0.00,0.00,66.76
20030722,Combine,1,2003-07-22,2003-07-28,28.96,18.49,6.14,0.00,0.00,71.04
20030715,Combine,1,2003-07-15,2003-07-21,26.00,10.45,2.60,0.00,0.00,74.00
20030708,Combine,1,2003-07-08,2003-07-14,25.24,7.54,1.92,0.00,0.00,74.76
20030701,Combine,1,2003-07-01,2003-07-07,29.17,8.40,1.76,0.00,0.00,70.83
20030624,Combine,1,2003-06-24,2003-06-30,45.35,23.83,5.48,0.00,0.00,54.65
20030617,Combine,1,2003-06-17,2003-06-23,42.03,20.84,3.61,0.00,0.00,57.97
20030610,Combine,1,2003-06-10,2003-06-16,38.55,22.20,4.09,0.00,0.00,61.45
20030603,Combine,1,2003-06-03,2003-06-09,42.33,25.02,5.51,0.28,0.00,57.67
20030527,Combine,1,2003-05-27,2003-06-02,38.08,24.98,7.26,0.29,0.00,61.92
20030520,Combine,1,2003-05-20,2003-05-26,37.68,24.68,7.94,0.30,0.00,62.32
20030513,Combine,1,2003-05-13,2003-05-19,41.84,25.14,8.07,0.31,0.00,58.16
20030506,Combine,1,2003-05-06,2003-05-12,64.34,40.21,15.80,2.75,0.00,35.66
20030429,Combine,1,2003-04-29,2003-05-05,87.69,54.60,32.89,7.45,0.00,12.31
20030422,Combine,1,2003-04-22,2003-04-28,84.13,52.34,29.06,8.06,0.00,15.87
20030415,Combine,1,2003-04-15,2003-04-21,86.89,54.76,28.70,9.30,0.00,13.11
20030408,Combine,1,2003-04-08,2003-04-14,75.05,51.79,27.33,9.54,0.00,24.95
20030401,Combine,1,2003-04-01,2003-04-07,76.47,54.89,28.91,10.37,0.93,23.53
20030325,Combine,1,2003-03-25,2003-03-31,75.64,61.81,29.24,10.97,0.93,24.36
20030318,Combine,1,2003-03-18,2003-03-24,74.20,61.91,28.79,16.43,1.50,25.80
20030311,Combine,1,2003-03-11,2003-03-17,75.57,50.95,28.84,16.37,1.48,24.43
20030304,Combine,1,2003-03-04,2003-03-10,75.46,50.74,28.82,16.34,1.42,24.54
20030225,Combine,1,2003-02-25,2003-03-03,75.64,45.56,28.13,15.92,0.62,24.36
20030218,Combine,1,2003-02-18,2003-02-24,76.39,45.25,26.07,15.89,0.63,23.61
20030211,Combine,1,2003-02-11,2003-02-17,79.94,47.23,28.03,15.95,0.61,20.06
20030204,Combine,1,2003-02-04,2003-02-10,79.59,47.06,27.97,16.02,0.59,20.41
20030128,Combine,1,2003-01-28,2003-02-03,79.80,47.05,27.80,16.07,0.59,20.20
20030121,Combine,1,2003-01-21,2003-01-27,79.58,46.16,27.32,16.35,0.50,20.42
20030114,Combine,1,2003-01-14,2003-01-20,70.85,44.12,24.62,16.54,0.56,29.15
20030107,Combine,1,2003-01-07,2003-01-13,69.78,40.04,24.09,16.18,0.59,30.22
20021231,Combine,1,2002-12-31,2003-01-06,61.38,37.00,22.27,12.29,0.61,38.62
20021224,Combine,1,2002-12-24,2002-12-30,60.03,35.94,21.42,11.01,0.59,39.97
20021217,Combine,1,2002-12-17,2002-12-23,61.47,36.89,21.43,11.13,0.53,38.53
20021210,Combine,1,2002-12-10,2002-12-16,60.62,34.42,20.69,10.95,0.60,39.38
20021203,Combine,1,2002-12-03,2002-12-09,50.38,30.96,18.15,9.28,0.52,49.62
20021126,Combine,1,2002-11-26,2002-12-02,48.10,26.84,16.24,9.27,0.56,51.90
20021119,Combine,1,2002-11-19,2002-11-25,47.01,27.24,16.16,9.25,0.63,52.99
20021112,Combine,1,2002-11-12,2002-11-18,41.88,26.87,16.20,9.57,0.60,58.12
20021105,Combine,1,2002-11-05,2002-11-11,43.59,28.77,16.18,9.41,0.61,56.41
20021029,Combine,1,2002-10-29,2002-11-04,42.91,29.42,16.68,9.61,0.64,57.09
20021022,Combine,1,2002-10-22,2002-10-28,45.28,30.15,17.07,9.91,0.73,54.72
20021015,Combine,1,2002-10-15,2002-10-21,50.11,30.17,17.10,9.75,0.75,49.89
20021008,Combine,1,2002-10-08,2002-10-14,53.23,27.20,14.94,8.52,0.73,46.77
20021001,Combine,1,2002-10-01,2002-10-07,52.60,27.56,16.31,9.28,1.20,47.40
20020924,Combine,1,2002-09-24,2002-09-30,46.00,32.66,17.24,9.58,1.36,54.00
20020917,Combine,1,2002-09-17,2002-09-23,49.35,32.57,18.87,10.34,1.40,50.65
20020910,Combine,1,2002-09-10,2002-09-16,47.28,31.98,19.36,11.40,1.38,52.72
20020903,Combine,1,2002-09-03,2002-09-09,41.75,27.44,19.15,12.27,4.68,58.25
20020827,Combine,1,2002-08-27,2002-09-02,38.88,26.91,16.55,12.76,6.91,61.12
20020820,Combine,1,2002-08-20,2002-08-26,42.52,28.31,17.59,13.29,7.26,57.48
20020813,Combine,1,2002-08-13,2002-08-19,49.97,33.28,20.51,13.46,7.21,50.03
20020806,Combine,1,2002-08-06,2002-08-12,53.30,34.35,20.66,13.91,7.30,46.70
20020730,Combine,1,2002-07-30,2002-08-05,55.06,33.90,19.74,14.93,4.71,44.94
20020723,Combine,1,2002-07-23,2002-07-29,58.19,31.22,20.01,4.70,0.86,41.81
20020716,Combine,1,2002-07-16,2002-07-22,48.89,22.96,12.98,2.88,0.00,51.11
20020709,Combine,1,2002-07-09,2002-07-15,41.90,23.23,11.94,2.83,0.00,58.10
20020702,Combine,1,2002-07-02,2002-07-08,38.83,21.22,13.00,3.56,0.00,61.17
20020625,Combine,1,2002-06-25,2002-07-01,28.71,16.74,7.45,2.92,0.00,71.29
20020618,Combine,1,2002-06-18,2002-06-24,31.68,18.04,6.32,1.00,0.00,68.32
20020611,Combine,1,2002-06-11,2002-06-17,27.12,10.64,2.08,0.80,0.00,72.88
20020604,Combine,1,2002-06-04,2002-06-10,31.31,8.86,2.12,0.82,0.00,68.69
20020528,Combine,1,2002-05-28,2002-06-03,31.01,5.93,2.24,0.80,0.00,68.99
20020521,Combine,1,2002-05-21,2002-05-27,23.88,6.46,2.22,1.06,0.00,76.12
20020514,Combine,1,2002-05-14,2002-05-20,29.38,11.02,3.20,1.19,0.00,70.62
20020507,Combine,1,2002-05-07,2002-05-13,43.83,18.29,3.80,0.00,0.00,56.17
20020430,Combine,1,2002-04-30,2002-05-06,44.97,14.48,2.01,0.00,0.00,55.03
20020423,Combine,1,2002-04-23,2002-04-29,46.44,16.37,1.63,0.00,0.00,53.56
